fragment,api,relevance
"### On a SurfaceView

The `SurfaceView` is a special subclass of View that offers a dedicated drawing surface within the View hierarchy. The aim is to offer this drawing surface to an application's secondary thread, so that the application isn't required to wait until the system's View hierarchy is ready to draw. Instead, a secondary thread that has reference to a SurfaceView can draw to its own Canvas at its own pace.

To begin, you need to create a new class that extends `SurfaceView`. The class should also implement `SurfaceHolder.Callback`. This subclass is an interface that will notify you with information about the underlying `Surface`, such as when it is created, changed, or destroyed. These events are important so that you know when you can start drawing, whether you need to make adjustments based on new surface properties, and when to stop drawing and potentially kill some tasks. Inside your SurfaceView class is also a good place to define your secondary Thread class, which will perform all the drawing procedures to your Canvas.

Instead of handling the Surface object directly, you should handle it via a `SurfaceHolder`. So, when your SurfaceView is initialized, get the SurfaceHolder by calling ``getHolder()``. You should then notify the SurfaceHolder that you'd like to receive SurfaceHolder callbacks (from `SurfaceHolder.Callback`) by calling `addCallback()` (pass it this). Then override each of the `SurfaceHolder.Callback` methods inside your SurfaceView class.

In order to draw to the Surface Canvas from within your second thread, you must pass the thread your SurfaceHandler and retrieve the Canvas with ``lockCanvas()``. You can now take the Canvas given to you by the SurfaceHolder and do your necessary drawing upon it. Once you're done drawing with the Canvas, call ``unlockCanvasAndPost()``, passing it your Canvas object. The Surface will now draw the Canvas as you left it. Perform this sequence of locking and unlocking the canvas each time you want to redraw.

Note: On each pass you retrieve the Canvas from the SurfaceHolder, the previous state of the Canvas will be retained. In order to properly animate your graphics, you must re-paint the entire surface. For example, you can clear the previous state of the Canvas by filling in a color with ``drawColor()`` or setting a background image with ``drawBitmap()``. Otherwise, you will see traces of the drawings you previously performed.

For a sample application, see the Lunar Lander game, in the SDK samples folder: `<your-sdk-directory>/samples/LunarLander/`. Or, browse the source in the Sample Code section.",Callback,0
"## Drawables

Android offers a custom 2D graphics library for drawing shapes and images. The `android.graphics.drawable` package is where you'll find the common classes used for drawing in two-dimensions.

This document discusses the basics of using Drawable objects to draw graphics and how to use a couple subclasses of the Drawable class. For information on using Drawables to do frame-by-frame animation, see Drawable Animation.

A `Drawable` is a general abstraction for ""something that can be drawn."" You'll discover that the Drawable class extends to define a variety of specific kinds of drawable graphics, including `BitmapDrawable`, `ShapeDrawable`, `PictureDrawable`, `LayerDrawable`, and several more. Of course, you can also extend these to define your own custom Drawable objects that behave in unique ways.

There are three ways to define and instantiate a Drawable: using an image saved in your project resources; using an XML file that defines the Drawable properties; or using the normal class constructors. Below, we'll discuss each the first two techniques (using constructors is nothing new for an experienced developer).",LayerDrawable,0
"## Drawables

Android offers a custom 2D graphics library for drawing shapes and images. The `android.graphics.drawable` package is where you'll find the common classes used for drawing in two-dimensions.

This document discusses the basics of using Drawable objects to draw graphics and how to use a couple subclasses of the Drawable class. For information on using Drawables to do frame-by-frame animation, see Drawable Animation.

A `Drawable` is a general abstraction for ""something that can be drawn."" You'll discover that the Drawable class extends to define a variety of specific kinds of drawable graphics, including `BitmapDrawable`, `ShapeDrawable`, `PictureDrawable`, `LayerDrawable`, and several more. Of course, you can also extend these to define your own custom Drawable objects that behave in unique ways.

There are three ways to define and instantiate a Drawable: using an image saved in your project resources; using an XML file that defines the Drawable properties; or using the normal class constructors. Below, we'll discuss each the first two techniques (using constructors is nothing new for an experienced developer).",ShapeDrawable,0
"## Shape Drawable

When you want to dynamically draw some two-dimensional graphics, a `ShapeDrawable` object will probably suit your needs. With a ShapeDrawable, you can programmatically draw primitive shapes and style them in any way imaginable.

A ShapeDrawable is an extension of `Drawable`, so you can use one where ever a Drawable is expected ¡ª perhaps for the background of a View, set with `setBackgroundDrawable()`. Of course, you can also draw your shape as its own custom `View`, to be added to your layout however you please. Because the ShapeDrawable has its own `draw()` method, you can create a subclass of View that draws the ShapeDrawable during the `View.onDraw()` method. Here's a basic extension of the View class that does just this, to draw a ShapeDrawable as a View:
    
    
           public class CustomDrawableView extends View {       private ShapeDrawable mDrawable;        public CustomDrawableView(Context context) {       super(context);        int x = 10;       int y = 10;       int width = 300;       int height = 50;        mDrawable = new ShapeDrawable(new OvalShape());       mDrawable.getPaint().setColor(0xff74AC23);       mDrawable.setBounds(x, y, x + width, y + height);       }        protected void onDraw(Canvas canvas) {       mDrawable.draw(canvas);       }       }     

In the constructor, a ShapeDrawable is defines as an `OvalShape`. It's then given a color and the bounds of the shape are set. If you do not set the bounds, then the shape will not be drawn, whereas if you don't set the color, it will default to black.

With the custom View defined, it can be drawn any way you like. With the sample above, we can draw the shape programmatically in an Activity:
    
    
           CustomDrawableView mCustomDrawableView;        protected void onCreate(Bundle savedInstanceState) {       super.onCreate(savedInstanceState);       mCustomDrawableView = new CustomDrawableView(this);        setContentView(mCustomDrawableView);       }     

If you'd like to draw this custom drawable from the XML layout instead of from the Activity, then the CustomDrawable class must override the `View(Context, AttributeSet)` constructor, which is called when instantiating a View via inflation from XML. Then add a CustomDrawable element to the XML, like so:
    
    
           <com.example.shapedrawable.CustomDrawableView       android:layout_width=""fill_parent""       android:layout_height=""wrap_content""       />   

The ShapeDrawable class (like many other Drawable types in the `android.graphics.drawable` package) allows you to define various properties of the drawable with public methods. Some properties you might want to adjust include alpha transparency, color filter, dither, opacity and color.

You can also define primitive drawable shapes using XML. For more information, see the section about Shape Drawables in the Drawable Resources document.

<!-- TODO",ShapeDrawable,1
"## Drawables

Android offers a custom 2D graphics library for drawing shapes and images. The `android.graphics.drawable` package is where you'll find the common classes used for drawing in two-dimensions.

This document discusses the basics of using Drawable objects to draw graphics and how to use a couple subclasses of the Drawable class. For information on using Drawables to do frame-by-frame animation, see Drawable Animation.

A `Drawable` is a general abstraction for ""something that can be drawn."" You'll discover that the Drawable class extends to define a variety of specific kinds of drawable graphics, including `BitmapDrawable`, `ShapeDrawable`, `PictureDrawable`, `LayerDrawable`, and several more. Of course, you can also extend these to define your own custom Drawable objects that behave in unique ways.

There are three ways to define and instantiate a Drawable: using an image saved in your project resources; using an XML file that defines the Drawable properties; or using the normal class constructors. Below, we'll discuss each the first two techniques (using constructors is nothing new for an experienced developer).",PictureDrawable,0
"## Drawables

Android offers a custom 2D graphics library for drawing shapes and images. The `android.graphics.drawable` package is where you'll find the common classes used for drawing in two-dimensions.

This document discusses the basics of using Drawable objects to draw graphics and how to use a couple subclasses of the Drawable class. For information on using Drawables to do frame-by-frame animation, see Drawable Animation.

A `Drawable` is a general abstraction for ""something that can be drawn."" You'll discover that the Drawable class extends to define a variety of specific kinds of drawable graphics, including `BitmapDrawable`, `ShapeDrawable`, `PictureDrawable`, `LayerDrawable`, and several more. Of course, you can also extend these to define your own custom Drawable objects that behave in unique ways.

There are three ways to define and instantiate a Drawable: using an image saved in your project resources; using an XML file that defines the Drawable properties; or using the normal class constructors. Below, we'll discuss each the first two techniques (using constructors is nothing new for an experienced developer).",BitmapDrawable,0
"## Drawables

Android offers a custom 2D graphics library for drawing shapes and images. The `android.graphics.drawable` package is where you'll find the common classes used for drawing in two-dimensions.

This document discusses the basics of using Drawable objects to draw graphics and how to use a couple subclasses of the Drawable class. For information on using Drawables to do frame-by-frame animation, see Drawable Animation.

A `Drawable` is a general abstraction for ""something that can be drawn."" You'll discover that the Drawable class extends to define a variety of specific kinds of drawable graphics, including `BitmapDrawable`, `ShapeDrawable`, `PictureDrawable`, `LayerDrawable`, and several more. Of course, you can also extend these to define your own custom Drawable objects that behave in unique ways.

There are three ways to define and instantiate a Drawable: using an image saved in your project resources; using an XML file that defines the Drawable properties; or using the normal class constructors. Below, we'll discuss each the first two techniques (using constructors is nothing new for an experienced developer).",package-summary,1
"## Shape Drawable

When you want to dynamically draw some two-dimensional graphics, a `ShapeDrawable` object will probably suit your needs. With a ShapeDrawable, you can programmatically draw primitive shapes and style them in any way imaginable.

A ShapeDrawable is an extension of `Drawable`, so you can use one where ever a Drawable is expected ¡ª perhaps for the background of a View, set with `setBackgroundDrawable()`. Of course, you can also draw your shape as its own custom `View`, to be added to your layout however you please. Because the ShapeDrawable has its own `draw()` method, you can create a subclass of View that draws the ShapeDrawable during the `View.onDraw()` method. Here's a basic extension of the View class that does just this, to draw a ShapeDrawable as a View:
    
    
           public class CustomDrawableView extends View {       private ShapeDrawable mDrawable;        public CustomDrawableView(Context context) {       super(context);        int x = 10;       int y = 10;       int width = 300;       int height = 50;        mDrawable = new ShapeDrawable(new OvalShape());       mDrawable.getPaint().setColor(0xff74AC23);       mDrawable.setBounds(x, y, x + width, y + height);       }        protected void onDraw(Canvas canvas) {       mDrawable.draw(canvas);       }       }     

In the constructor, a ShapeDrawable is defines as an `OvalShape`. It's then given a color and the bounds of the shape are set. If you do not set the bounds, then the shape will not be drawn, whereas if you don't set the color, it will default to black.

With the custom View defined, it can be drawn any way you like. With the sample above, we can draw the shape programmatically in an Activity:
    
    
           CustomDrawableView mCustomDrawableView;        protected void onCreate(Bundle savedInstanceState) {       super.onCreate(savedInstanceState);       mCustomDrawableView = new CustomDrawableView(this);        setContentView(mCustomDrawableView);       }     

If you'd like to draw this custom drawable from the XML layout instead of from the Activity, then the CustomDrawable class must override the `View(Context, AttributeSet)` constructor, which is called when instantiating a View via inflation from XML. Then add a CustomDrawable element to the XML, like so:
    
    
           <com.example.shapedrawable.CustomDrawableView       android:layout_width=""fill_parent""       android:layout_height=""wrap_content""       />   

The ShapeDrawable class (like many other Drawable types in the `android.graphics.drawable` package) allows you to define various properties of the drawable with public methods. Some properties you might want to adjust include alpha transparency, color filter, dither, opacity and color.

You can also define primitive drawable shapes using XML. For more information, see the section about Shape Drawables in the Drawable Resources document.

<!-- TODO",package-summary,0
"#### Example code

The following code snippet demonstrates how to build an `ImageView` that uses an image from drawable resources and add it to the layout.
    
    
       LinearLayout mLinearLayout;    protected void onCreate(Bundle savedInstanceState) {   super.onCreate(savedInstanceState);    // Create a LinearLayout in which to add the ImageView   mLinearLayout = new LinearLayout(this);    // Instantiate an ImageView and define its properties   ImageView i = new ImageView(this);   i.setImageResource(R.drawable.my_image);   i.setAdjustViewBounds(true); // set the ImageView bounds to match the Drawable's dimensions   i.setLayoutParams(new Gallery.LayoutParams(LayoutParams.WRAP_CONTENT,   LayoutParams.WRAP_CONTENT));    // Add the ImageView to the layout and set the layout as the content view   mLinearLayout.addView(i);   setContentView(mLinearLayout);   } 

In other cases, you may want to handle your image resource as a `Drawable` object. To do so, create a Drawable from the resource like so: 
    
    
         Resources res = mContext.getResources();     Drawable myImage = res.getDrawable(R.drawable.my_image);   

Note: Each unique resource in your project can maintain only one state, no matter how many different objects you may instantiate for it. For example, if you instantiate two Drawable objects from the same image resource, then change a property (such as the alpha) for one of the Drawables, then it will also affect the other. So when dealing with multiple instances of an image resource, instead of directly transforming the Drawable, you should perform a tween animation.",ImageView,0
"#### Example XML

The XML snippet below shows how to add a resource Drawable to an `ImageView` in the XML layout (with some red tint just for fun). 
    
    
           <ImageView       android:layout_width=""wrap_content""       android:layout_height=""wrap_content""       android:tint=""#55ff0000""       android:src=""@drawable/my_image""/>   

For more information on using project resources, read about Resources and Assets.",ImageView,0
"### Creating from resource XML

By now, you should be familiar with Android's principles of developing a User Interface. Hence, you understand the power and flexibility inherent in defining objects in XML. This philosophy caries over from Views to Drawables. If there is a Drawable object that you'd like to create, which is not initially dependent on variables defined by your application code or user interaction, then defining the Drawable in XML is a good option. Even if you expect your Drawable to change its properties during the user's experience with your application, you should consider defining the object in XML, as you can always modify properties once it is instantiated.

Once you've defined your Drawable in XML, save the file in the `res/drawable/` directory of your project. Then, retrieve and instantiate the object by calling `Resources.getDrawable()`, passing it the resource ID of your XML file. (See the example below.)

Any Drawable subclass that supports the `inflate()` method can be defined in XML and instantiated by your application. Each Drawable that supports XML inflation utilizes specific XML attributes that help define the object properties (see the class reference to see what these are). See the class documentation for each Drawable subclass for information on how to define it in XML.",Resources,0
"## Shape Drawable

When you want to dynamically draw some two-dimensional graphics, a `ShapeDrawable` object will probably suit your needs. With a ShapeDrawable, you can programmatically draw primitive shapes and style them in any way imaginable.

A ShapeDrawable is an extension of `Drawable`, so you can use one where ever a Drawable is expected ¡ª perhaps for the background of a View, set with `setBackgroundDrawable()`. Of course, you can also draw your shape as its own custom `View`, to be added to your layout however you please. Because the ShapeDrawable has its own `draw()` method, you can create a subclass of View that draws the ShapeDrawable during the `View.onDraw()` method. Here's a basic extension of the View class that does just this, to draw a ShapeDrawable as a View:
    
    
           public class CustomDrawableView extends View {       private ShapeDrawable mDrawable;        public CustomDrawableView(Context context) {       super(context);        int x = 10;       int y = 10;       int width = 300;       int height = 50;        mDrawable = new ShapeDrawable(new OvalShape());       mDrawable.getPaint().setColor(0xff74AC23);       mDrawable.setBounds(x, y, x + width, y + height);       }        protected void onDraw(Canvas canvas) {       mDrawable.draw(canvas);       }       }     

In the constructor, a ShapeDrawable is defines as an `OvalShape`. It's then given a color and the bounds of the shape are set. If you do not set the bounds, then the shape will not be drawn, whereas if you don't set the color, it will default to black.

With the custom View defined, it can be drawn any way you like. With the sample above, we can draw the shape programmatically in an Activity:
    
    
           CustomDrawableView mCustomDrawableView;        protected void onCreate(Bundle savedInstanceState) {       super.onCreate(savedInstanceState);       mCustomDrawableView = new CustomDrawableView(this);        setContentView(mCustomDrawableView);       }     

If you'd like to draw this custom drawable from the XML layout instead of from the Activity, then the CustomDrawable class must override the `View(Context, AttributeSet)` constructor, which is called when instantiating a View via inflation from XML. Then add a CustomDrawable element to the XML, like so:
    
    
           <com.example.shapedrawable.CustomDrawableView       android:layout_width=""fill_parent""       android:layout_height=""wrap_content""       />   

The ShapeDrawable class (like many other Drawable types in the `android.graphics.drawable` package) allows you to define various properties of the drawable with public methods. Some properties you might want to adjust include alpha transparency, color filter, dither, opacity and color.

You can also define primitive drawable shapes using XML. For more information, see the section about Shape Drawables in the Drawable Resources document.

<!-- TODO",OvalShape,0
"## Nine-patch

A `NinePatchDrawable` graphic is a stretchable bitmap image, which Android will automatically resize to accommodate the contents of the View in which you have placed it as the background. An example use of a NinePatch is the backgrounds used by standard Android buttons ¡ª buttons must stretch to accommodate strings of various lengths. A NinePatch drawable is a standard PNG image that includes an extra 1-pixel-wide border. It must be saved with the extension `.9.png`, and saved into the `res/drawable/` directory of your project. 

The border is used to define the stretchable and static areas of the image. You indicate a stretchable section by drawing one (or more) 1-pixel-wide black line(s) in the left and top part of the border (the other border pixels should be fully transparent or white). You can have as many stretchable sections as you want: their relative size stays the same, so the largest sections always remain the largest. 

You can also define an optional drawable section of the image (effectively, the padding lines) by drawing a line on the right and bottom lines. If a View object sets the NinePatch as its background and then specifies the View's text, it will stretch itself so that all the text fits inside only the area designated by the right and bottom lines (if included). If the padding lines are not included, Android uses the left and top lines to define this drawable area. 

To clarify the difference between the different lines, the left and top lines define which pixels of the image are allowed to be replicated in order to stretch the image. The bottom and right lines define the relative area within the image that the contents of the View are allowed to lie within.

Here is a sample NinePatch file used to define a button: 

This NinePatch defines one stretchable area with the left and top lines and the drawable area with the bottom and right lines. In the top image, the dotted grey lines identify the regions of the image that will be replicated in order to stretch the image. The pink rectangle in the bottom image identifies the region in which the contents of the View are allowed. If the contents don't fit in this region, then the image will be stretched so that they do. 

The Draw 9-patch tool offers an extremely handy way to create your NinePatch images, using a WYSIWYG graphics editor. It even raises warnings if the region you've defined for the stretchable area is at risk of producing drawing artifacts as a result of the pixel replication.",NinePatchDrawable,1
"### Software-based drawing model

In the software drawing model, views are drawn with the following two steps:

  1. Invalidate the hierarchy
  2. Draw the hierarchy



Whenever an application needs to update a part of its UI, it invokes `invalidate()` (or one of its variants) on any view that has changed content. The invalidation messages are propagated all the way up the view hierarchy to compute the regions of the screen that need to be redrawn (the dirty region). The Android system then draws any view in the hierarchy that intersects with the dirty region. Unfortunately, there are two drawbacks to this drawing model:

  * First, this model requires execution of a lot of code on every draw pass. For example, if your application calls `invalidate()` on a button and that button sits on top of another view, the Android system redraws the view even though it hasn't changed.
  * The second issue is that the drawing model can hide bugs in your application. Since the Android system redraws views when they intersect the dirty region, a view whose content you changed might be redrawn even though `invalidate()` was not called on it. When this happens, you are relying on another view being invalidated to obtain the proper behavior. This behavior can change every time you modify your application. Because of this, you should always call `invalidate()` on your custom views whenever you modify data or state that affects the view¡¯s drawing code.



Note: Android views automatically call `invalidate()` when their properties change, such as the background color or the text in a `TextView`.",TextView,0
"### Hardware accelerated drawing model

The Android system still uses `invalidate()` and `draw()` to request screen updates and to render views, but handles the actual drawing differently. Instead of executing the drawing commands immediately, the Android system records them inside display lists, which contain the output of the view hierarchy¡¯s drawing code. Another optimization is that the Android system only needs to record and update display lists for views marked dirty by an `invalidate()` call. Views that have not been invalidated can be redrawn simply by re-issuing the previously recorded display list. The new drawing model contains three stages:

  1. Invalidate the hierarchy
  2. Record and update display lists
  3. Draw the display lists



With this model, you cannot rely on a view intersecting the dirty region to have its `draw()` method executed. To ensure that the Android system records a view¡¯s display list, you must call `invalidate()`. Forgetting to do so causes a view to look the same even after it has been changed.

Using display lists also benefits animation performance because setting specific properties, such as alpha or rotation, does not require invalidating the targeted view (it is done automatically). This optimization also applies to views with display lists (any view when your application is hardware accelerated.) For example, assume there is a `LinearLayout` that contains a `ListView` above a `Button`. The display list for the `LinearLayout` looks like this:

  * DrawDisplayList(ListView)
  * DrawDisplayList(Button)



Assume now that you want to change the `ListView`'s opacity. After invoking `setAlpha(0.5f)` on the `ListView`, the display list now contains this:

  * SaveLayerAlpha(0.5)
  * DrawDisplayList(ListView)
  * Restore
  * DrawDisplayList(Button)



The complex drawing code of `ListView` was not executed. Instead, the system only updated the display list of the much simpler `LinearLayout`. In an application without hardware acceleration enabled, the drawing code of both the list and its parent are executed again.",LinearLayout,1
"### Hardware accelerated drawing model

The Android system still uses `invalidate()` and `draw()` to request screen updates and to render views, but handles the actual drawing differently. Instead of executing the drawing commands immediately, the Android system records them inside display lists, which contain the output of the view hierarchy¡¯s drawing code. Another optimization is that the Android system only needs to record and update display lists for views marked dirty by an `invalidate()` call. Views that have not been invalidated can be redrawn simply by re-issuing the previously recorded display list. The new drawing model contains three stages:

  1. Invalidate the hierarchy
  2. Record and update display lists
  3. Draw the display lists



With this model, you cannot rely on a view intersecting the dirty region to have its `draw()` method executed. To ensure that the Android system records a view¡¯s display list, you must call `invalidate()`. Forgetting to do so causes a view to look the same even after it has been changed.

Using display lists also benefits animation performance because setting specific properties, such as alpha or rotation, does not require invalidating the targeted view (it is done automatically). This optimization also applies to views with display lists (any view when your application is hardware accelerated.) For example, assume there is a `LinearLayout` that contains a `ListView` above a `Button`. The display list for the `LinearLayout` looks like this:

  * DrawDisplayList(ListView)
  * DrawDisplayList(Button)



Assume now that you want to change the `ListView`'s opacity. After invoking `setAlpha(0.5f)` on the `ListView`, the display list now contains this:

  * SaveLayerAlpha(0.5)
  * DrawDisplayList(ListView)
  * Restore
  * DrawDisplayList(Button)



The complex drawing code of `ListView` was not executed. Instead, the system only updated the display list of the much simpler `LinearLayout`. In an application without hardware acceleration enabled, the drawing code of both the list and its parent are executed again.",Button,0
"### Hardware accelerated drawing model

The Android system still uses `invalidate()` and `draw()` to request screen updates and to render views, but handles the actual drawing differently. Instead of executing the drawing commands immediately, the Android system records them inside display lists, which contain the output of the view hierarchy¡¯s drawing code. Another optimization is that the Android system only needs to record and update display lists for views marked dirty by an `invalidate()` call. Views that have not been invalidated can be redrawn simply by re-issuing the previously recorded display list. The new drawing model contains three stages:

  1. Invalidate the hierarchy
  2. Record and update display lists
  3. Draw the display lists



With this model, you cannot rely on a view intersecting the dirty region to have its `draw()` method executed. To ensure that the Android system records a view¡¯s display list, you must call `invalidate()`. Forgetting to do so causes a view to look the same even after it has been changed.

Using display lists also benefits animation performance because setting specific properties, such as alpha or rotation, does not require invalidating the targeted view (it is done automatically). This optimization also applies to views with display lists (any view when your application is hardware accelerated.) For example, assume there is a `LinearLayout` that contains a `ListView` above a `Button`. The display list for the `LinearLayout` looks like this:

  * DrawDisplayList(ListView)
  * DrawDisplayList(Button)



Assume now that you want to change the `ListView`'s opacity. After invoking `setAlpha(0.5f)` on the `ListView`, the display list now contains this:

  * SaveLayerAlpha(0.5)
  * DrawDisplayList(ListView)
  * Restore
  * DrawDisplayList(Button)



The complex drawing code of `ListView` was not executed. Instead, the system only updated the display list of the much simpler `LinearLayout`. In an application without hardware acceleration enabled, the drawing code of both the list and its parent are executed again.",ListView,0
"## View Layers

In all versions of Android, views have had the ability to render into off-screen buffers, either by using a view's drawing cache, or by using `Canvas.saveLayer()`. Off-screen buffers, or layers, have several uses. You can use them to get better performance when animating complex views or to apply composition effects. For instance, you can implement fade effects using `Canvas.saveLayer()` to temporarily render a view into a layer and then composite it back on screen with an opacity factor.

Beginning in Android 3.0 (API level 11), you have more control on how and when to use layers with the `View.setLayerType()` method. This API takes two parameters: the type of layer you want to use and an optional `Paint` object that describes how the layer should be composited. You can use the `Paint` parameter to apply color filters, special blending modes, or opacity to a layer. A view can use one of three layer types:

  * `LAYER_TYPE_NONE`: The view is rendered normally and is not backed by an off-screen buffer. This is the default behavior.
  * `LAYER_TYPE_HARDWARE`: The view is rendered in hardware into a hardware texture if the application is hardware accelerated. If the application is not hardware accelerated, this layer type behaves the same as `LAYER_TYPE_SOFTWARE`.
  * `LAYER_TYPE_SOFTWARE`: The view is rendered in software into a bitmap.



The type of layer you use depends on your goal:

  * Performance: Use a hardware layer type to render a view into a hardware texture. Once a view is rendered into a layer, its drawing code does not have to be executed until the view calls `invalidate()`. Some animations, such as alpha animations, can then be applied directly onto the layer, which is very efficient for the GPU to do.
  * Visual effects: Use a hardware or software layer type and a `Paint` to apply special visual treatments to a view. For instance, you can draw a view in black and white using a `ColorMatrixColorFilter`.
  * Compatibility: Use a software layer type to force a view to be rendered in software. If a view that is hardware accelerated (for instance, if your whole application is hardware acclerated), is having rendering problems, this is an easy way to work around limitations of the hardware rendering pipeline.",Paint,0
"## Tips and Tricks

Switching to hardware accelerated 2D graphics can instantly increase performance, but you should still design your application to use the GPU effectively by following these recommendations:

Reduce the number of views in your application
     The more views the system has to draw, the slower it will be. This applies to the software rendering pipeline as well. Reducing views is one of the easiest ways to optimize your UI. 
Avoid overdraw
     Do not draw too many layers on top of each other. Remove any views that are completely obscured by other opaque views on top of it. If you need to draw several layers blended on top of each other, consider merging them into a single layer. A good rule of thumb with current hardware is to not draw more than 2.5 times the number of pixels on screen per frame (transparent pixels in a bitmap count!). 
Don't create render objects in draw methods
     A common mistake is to create a new `Paint` or a new `Path` every time a rendering method is invoked. This forces the garbage collector to run more often and also bypasses caches and optimizations in the hardware pipeline. 
Don't modify shapes too often
     Complex shapes, paths, and circles for instance, are rendered using texture masks. Every time you create or modify a path, the hardware pipeline creates a new mask, which can be expensive. 
Don't modify bitmaps too often
     Every time you change the content of a bitmap, it is uploaded again as a GPU texture the next time you draw it. 
Use alpha with care
     When you make a view translucent using `setAlpha()`, `AlphaAnimation`, or `ObjectAnimator`, it is rendered in an off-screen buffer which doubles the required fill-rate. When applying alpha on very large views, consider setting the view's layer type to `LAYER_TYPE_HARDWARE`.",Paint,0
"## View Layers

In all versions of Android, views have had the ability to render into off-screen buffers, either by using a view's drawing cache, or by using `Canvas.saveLayer()`. Off-screen buffers, or layers, have several uses. You can use them to get better performance when animating complex views or to apply composition effects. For instance, you can implement fade effects using `Canvas.saveLayer()` to temporarily render a view into a layer and then composite it back on screen with an opacity factor.

Beginning in Android 3.0 (API level 11), you have more control on how and when to use layers with the `View.setLayerType()` method. This API takes two parameters: the type of layer you want to use and an optional `Paint` object that describes how the layer should be composited. You can use the `Paint` parameter to apply color filters, special blending modes, or opacity to a layer. A view can use one of three layer types:

  * `LAYER_TYPE_NONE`: The view is rendered normally and is not backed by an off-screen buffer. This is the default behavior.
  * `LAYER_TYPE_HARDWARE`: The view is rendered in hardware into a hardware texture if the application is hardware accelerated. If the application is not hardware accelerated, this layer type behaves the same as `LAYER_TYPE_SOFTWARE`.
  * `LAYER_TYPE_SOFTWARE`: The view is rendered in software into a bitmap.



The type of layer you use depends on your goal:

  * Performance: Use a hardware layer type to render a view into a hardware texture. Once a view is rendered into a layer, its drawing code does not have to be executed until the view calls `invalidate()`. Some animations, such as alpha animations, can then be applied directly onto the layer, which is very efficient for the GPU to do.
  * Visual effects: Use a hardware or software layer type and a `Paint` to apply special visual treatments to a view. For instance, you can draw a view in black and white using a `ColorMatrixColorFilter`.
  * Compatibility: Use a software layer type to force a view to be rendered in software. If a view that is hardware accelerated (for instance, if your whole application is hardware acclerated), is having rendering problems, this is an easy way to work around limitations of the hardware rendering pipeline.",ColorMatrixColorFilter,0
"### View layers and animations

Hardware layers can deliver faster and smoother animations when your application is hardware accelerated. Running an animation at 60 frames per second is not always possible when animating complex views that issue a lot of drawing operations. This can be alleviated by using hardware layers to render the view to a hardware texture. The hardware texture can then be used to animate the view, eliminating the need for the view to constantly redraw itself when it is being animated. The view is not redrawn unless you change the view's properties, which calls `invalidate()`, or if you call `invalidate()` manually. If you are running an animation in your application and do not obtain the smooth results you want, consider enabling hardware layers on your animated views.

When a view is backed by a hardware layer, some of its properties are handled by the way the layer is composited on screen. Setting these properties will be efficient because they do not require the view to be invalidated and redrawn. The following list of properties affect the way the layer is composited. Calling the setter for any of these properties results in optimal invalidation and no redrawing of the targeted view:

  * `alpha`: Changes the layer's opacity
  * `x`, `y`, `translationX`, `translationY`: Changes the layer's position
  * `scaleX`, `scaleY`: Changes the layer's size
  * `rotation`, `rotationX`, `rotationY`: Changes the layer's orientation in 3D space
  * `pivotX`, `pivotY`: Changes the layer's transformations origin



These properties are the names used when animating a view with an `ObjectAnimator`. If you want to access these properties, call the appropriate setter or getter. For instance, to modify the alpha property, call `setAlpha()`. The following code snippet shows the most efficient way to rotate a viewiew in 3D around the Y-axis:
    
    
     view.setLayerType(View.LAYER_TYPE_HARDWARE, null); ObjectAnimator.ofFloat(view, ""rotationY"", 180).start(); 

Because hardware layers consume video memory, it is highly recommended that you enable them only for the duration of the animation and then disable them after the animation is done. You can accomplish this using animation listeners:
    
    
     View.setLayerType(View.LAYER_TYPE_HARDWARE, null); ObjectAnimator animator = ObjectAnimator.ofFloat(view, ""rotationY"", 180); animator.addListener(new AnimatorListenerAdapter() {     @Override     public void onAnimationEnd(Animator animation) {         view.setLayerType(View.LAYER_TYPE_NONE, null);     } }); animator.start(); 

For more information on property animation, see Property Animation.",ObjectAnimator,1
"## Tips and Tricks

Switching to hardware accelerated 2D graphics can instantly increase performance, but you should still design your application to use the GPU effectively by following these recommendations:

Reduce the number of views in your application
     The more views the system has to draw, the slower it will be. This applies to the software rendering pipeline as well. Reducing views is one of the easiest ways to optimize your UI. 
Avoid overdraw
     Do not draw too many layers on top of each other. Remove any views that are completely obscured by other opaque views on top of it. If you need to draw several layers blended on top of each other, consider merging them into a single layer. A good rule of thumb with current hardware is to not draw more than 2.5 times the number of pixels on screen per frame (transparent pixels in a bitmap count!). 
Don't create render objects in draw methods
     A common mistake is to create a new `Paint` or a new `Path` every time a rendering method is invoked. This forces the garbage collector to run more often and also bypasses caches and optimizations in the hardware pipeline. 
Don't modify shapes too often
     Complex shapes, paths, and circles for instance, are rendered using texture masks. Every time you create or modify a path, the hardware pipeline creates a new mask, which can be expensive. 
Don't modify bitmaps too often
     Every time you change the content of a bitmap, it is uploaded again as a GPU texture the next time you draw it. 
Use alpha with care
     When you make a view translucent using `setAlpha()`, `AlphaAnimation`, or `ObjectAnimator`, it is rendered in an off-screen buffer which doubles the required fill-rate. When applying alpha on very large views, consider setting the view's layer type to `LAYER_TYPE_HARDWARE`.",ObjectAnimator,0
